customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ValorCliente,GastoVsTiempo,Churn
1576-PFZIW,Male,1,Yes,No,70.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),3.0422613831229177,-0.005812541501253809,No
2011-TRQYE,Male,0,No,No,18.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.3372636368083113,-0.4238474669879942,Yes
2800-VEQXM,Female,0,No,No,3.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,-1.1216601000279,1.0442417811156874,No
7776-QGYJC,Female,0,Yes,Yes,39.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6560928482747909,0.2536758292426167,No
3620-EHIMZ,Female,0,Yes,Yes,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.6541271965089176,-1.6476840467225733,No
9763-PDTKK,Female,0,No,No,4.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.7368855841264701,1.5336579252031466,Yes
3192-NQECA,Male,0,Yes,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),3.1004055917898032,0.1633393863318048,Yes
1439-LCGVL,Female,0,Yes,No,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4246584833300882,-0.9943471460245863,No
6905-NIQIN,Male,0,No,No,1.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,-1.6128020349124783,0.46319606466446345,Yes
8191-XWSZG,Female,0,No,No,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.6356229821934868,-1.6131495934145046,No
3945-GFWQL,Female,0,No,Yes,12.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.33189516088774,0.018928087604543977,Yes
2065-MMKGR,Female,0,No,No,29.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),-0.0444454576705382,0.2522734619373612,No
0495-RVCBF,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-1.1338985075028938,1.2285828895614181,Yes
3948-XHGNA,Male,0,No,No,24.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.7607707838326881,-0.1656792696271921,Yes
0016-QLJIS,Female,0,Yes,Yes,65.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,2.232715442730737,-0.23173280831994508,No
3669-LVWZB,Male,0,No,No,5.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,-1.4402451353465338,0.3665937589895209,Yes
3451-VAWLI,Female,0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.1294879229129393,-1.210733499607002,No
2911-IJORQ,Male,0,No,No,37.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8303946652260996,0.5359339746280607,No
2773-MADBQ,Female,0,No,No,36.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,-0.22447172988506287,-0.38743389275684015,No
2612-RRIDN,Male,0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.9673874053153405,1.1815331926422543,Yes
1299-AURJA,Female,0,Yes,Yes,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.039452139461553695,-1.968895252700834,No
9426-SXNHE,Female,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-2.105536612982159,-0.40290999771512837,No
0221-WMXNQ,Male,1,No,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,-1.0785288342082973,1.034412012938398,No
3144-KMTWZ,Male,0,Yes,No,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2.6240929639620423,-0.32588745059722213,No
7503-MIOGA,Female,1,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.600292060524384,-0.4410103475323205,No
3537-RYBHH,Female,1,Yes,No,47.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.6557780287192888,-0.31825999464465154,No
6504-VBLFL,Male,0,Yes,No,55.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,0.6441187130260682,-0.743802689123227,No
5364-XYIRR,Male,0,Yes,No,51.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.643345080881671,0.2565481904735697,Yes
9924-JPRMC,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,3.5981280644370672,0.25463132086694695,No
2040-XBAVJ,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),3.407333485205733,0.1683023389902253,No
8608-OZTLB,Male,0,Yes,Yes,38.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,0.423484509879934,0.09043042959968962,No
4526-RMTLL,Male,0,Yes,Yes,8.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),-0.8645807515225427,0.9463804487538551,No
0504-HHAPI,Female,1,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),0.30234475674356853,0.7469708309028927,Yes
0856-NAOES,Male,0,No,No,6.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,-1.2252907332541843,0.6000032443838373,No
3266-FTKHB,Male,0,No,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.6675019383478331,-0.7704476665178734,No
0831-JNISG,Male,0,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.1011222271961595,-2.1146372689302364,No
0815-MFZGM,Female,0,Yes,No,42.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.3081980544017475,0.6123171393803433,No
2592-YKDIF,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.11231242666843,-0.33512478884251484,No
1984-FCOWB,Female,0,Yes,No,70.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,3.1568371229876298,0.09906419733949354,Yes
3987-KQDDU,Male,0,No,No,9.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,-0.8457665484367388,0.9067696199654974,No
4291-HPAXL,Male,0,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.120555172406977,-0.34829840028652437,No
8111-BKVDS,Female,0,No,No,10.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.4496268830336827,-0.03241406058222318,No
6322-PJJDJ,Male,0,Yes,No,49.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,1.5639461253869664,0.31326502586728,No
9281-PKKZE,Female,0,Yes,No,46.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.1102626571051223,-0.8783787229966418,No
7047-FWEYA,Female,0,Yes,No,46.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,1.6018072573508921,0.6101856840944734,No
2265-CYWIV,Female,1,Yes,No,4.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.6641938519345778,1.6719238915865733,Yes
3259-FDWOY,Male,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),3.1376055649606998,-0.019294755901351258,Yes
9715-SBVSU,Male,0,Yes,Yes,14.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),-0.9152042250238865,0.40459782270206907,No
5067-WJEUN,Male,0,Yes,Yes,67.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),1.0746082951273548,-1.1774596854664496,No
8049-WJCLQ,Male,0,Yes,Yes,10.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,-1.1005797236011179,0.4786895102585201,No
3635-QQRQD,Male,0,No,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.36195489174862006,-1.880615587248715,No
8079-XRJRS,Male,0,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,2.1665396727406634,-0.2448920113402072,Yes
2634-HCZGT,Male,1,Yes,No,53.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,0.6682358417113363,-0.6607729179645955,Yes
8410-BGQXN,Male,0,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.0370199427720506,-0.43622117393188997,No
3638-WEABW,Female,0,Yes,No,58.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),0.8616980967509538,-0.7957912113291017,No
5960-WPXQM,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-1.1446140769630049,1.2114571946842052,Yes
5954-BDFSG,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3.222891736087741,-0.00805394998009911,No
7718-UPSKJ,Female,0,Yes,No,69.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),2.960409846469917,0.053865411641991476,No
8642-GVWRF,Female,0,Yes,No,2.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.0859219808479104,1.2015196119483942,Yes
2252-NKNSI,Male,0,No,Yes,52.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,1.4104389182192314,-0.00879547389505641,No
4277-PVRAN,Female,0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),-0.7908570281410967,1.049619687817234,Yes
2469-DTSGX,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,3.3162363512072495,0.09887605583185573,No
8887-IPQNC,Female,0,Yes,No,7.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.501103941741694,0.13902712952926585,No
9770-KXGQU,Female,0,No,No,53.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,1.8989365599027848,0.29735204363180373,No
5527-ACHSO,Female,0,No,No,11.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,-0.8332342200320136,0.7182088555731694,No
4712-AUQZO,Male,0,No,No,18.0,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,-1.3501040925450176,-0.419811509694836,No
4877-EVATK,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.1180823486854132,-0.3443463168533215,Yes
8946-BFWSG,Male,0,Yes,Yes,63.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.14644553861812676,-1.7785850025822039,No
7927-AUXBZ,Female,0,No,No,30.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.3464075470184899,0.5874232918302201,Yes
7096-UCLNH,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.1172580741115583,-0.34302895570892067,No
9362-MWODR,Female,0,No,Yes,40.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.2090315691253301,-0.21169499912718437,No
8514-VZHEB,Male,0,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.4559324600696535,-1.8196244711916774,No
3402-XRIUO,Female,1,Yes,No,22.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.5304014569238729,0.24807011293707565,No
6348-SNFUS,Male,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),1.3098330455381253,-1.2773986853913362,No
3317-VLGQT,Female,0,Yes,No,14.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.5553943109802697,0.8364242170623604,No
8309-PPCED,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),3.3081760216678573,0.06612572587527125,No
8454-AATJP,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),3.505716923491582,0.17555257712356634,No
3452-SRFEG,Male,0,No,No,49.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.954235608792211,-0.19218880857846704,No
3346-BRMIS,Female,1,Yes,No,18.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-1.0354154631149144,-0.03810742570599949,Yes
4936-YPJNK,Female,0,No,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.8592327754813698,-0.5739849825274363,No
3106-ULWFW,Female,0,Yes,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.7233814895156893,1.1855959596264996,Yes
2187-LZGPL,Female,0,No,No,7.0,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-1.5741785118369744,0.030136802987598806,Yes
7389-KBFIT,Female,0,Yes,Yes,2.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-1.9162155736467523,-0.09989158552795559,No
3192-LNKRK,Male,0,Yes,Yes,34.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,0.5242423591068377,0.4497953270895291,No
9769-TSBZE,Female,0,No,Yes,70.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,1.6418618953701956,-0.9698791268082482,No
5296-PSYVW,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0.1021632561647598,-2.0239982033558586,No
5233-GEEAX,Male,1,No,No,8.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,-1.745117240733123,-0.27472959247926954,Yes
7562-GSUHK,Female,0,No,No,16.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.13315798064154222,1.1726599632814407,Yes
6227-FBDXH,Male,0,Yes,No,69.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),2.729131554853727,-0.11656422757161232,No
1480-IVEVR,Male,1,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),0.48012043029162377,0.3631821428485659,No
1552-CZCLL,Female,0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-0.5580205391796864,-1.7060869136115557,No
9500-WBGRP,Male,0,No,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-0.1958298518883161,-2.0801902363929625,No
2868-SNELZ,Female,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,-1.0740265249372716,1.225516584377641,Yes
5598-IKHQQ,Female,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.1504486851469113,-2.0035205136159444,No
3363-EWLGO,Female,0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.0002610026428473,-0.44683174995040464,No
9272-LSVYH,Male,0,No,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.8893542443785122,0.7362801542263517,No
8464-EETCQ,Male,0,No,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.5291177237375224,-1.7872588711533368,No
6207-WIOLX,Female,0,Yes,Yes,25.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.5059648996793322,0.04012586195943014,Yes
2027-WKXMW,Female,0,Yes,No,63.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2.74893388058276,0.27452065664842595,No
1027-LKKQQ,Female,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.2120190574657213,-0.6661108384185983,No
5327-CNLUQ,Male,0,Yes,No,48.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),1.5115634694366609,0.3994316522603952,No
5131-PONJI,Male,0,Yes,Yes,49.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1.4356090918153093,0.20273376027225065,No
5372-FBKBN,Female,0,No,Yes,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5173828964840965,-0.8299530785849257,No
3132-TVFDZ,Male,1,Yes,No,57.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.3233645864238551,-1.1418255522184833,Yes
3703-TTEPD,Male,0,No,No,21.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),-0.5119792041276282,0.3190067187023162,No
3629-WEAAM,Female,0,No,No,8.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,-1.1010042692186872,0.6325494818992551,No
2215-ZAFGX,Male,0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.6475390202536879,1.1642202218478646,No
5349-IECLD,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,-0.8351443938222548,1.6033753168752956,Yes
2344-JMOGN,Male,0,Yes,No,9.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,-0.4673194661509098,1.4080445328430016,Yes
5883-GTGVD,Male,0,No,No,19.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.14983260781838134,1.2666268935914609,Yes
8837-VVWLQ,Female,0,No,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,-0.7154893658727588,1.1778473258858075,Yes
8677-HDZEE,Female,0,No,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),2.255496496630146,0.3869982191587512,No
2898-LSJGD,Female,0,Yes,Yes,21.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,-0.7420672222019616,0.07860812143179524,Yes
5394-MEITZ,Female,0,Yes,Yes,60.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.6630335433751595,-0.3397456120886644,No
6229-UOLQL,Male,0,Yes,Yes,56.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,0.5068705963006589,-0.9373670033219391,No
8380-MQINP,Female,0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.5555504001087699,-1.6979433397594814,No
7009-PCARS,Male,0,No,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.5975688797893257,-1.727409569183243,No
2272-QAGFO,Female,1,No,No,14.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6245483094307488,0.7369342696325585,Yes
3654-ARMGP,Female,0,No,No,61.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.9256139180990965,-0.16263389184961632,No
9800-OUIGR,Male,0,Yes,Yes,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.21997549635605854,-1.9854373508706493,No
6195-MELTI,Male,0,No,No,57.0,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,0.6456702671396437,-0.8991687309441259,No
3863-QSTYI,Male,0,No,No,59.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,1.028841157877582,-0.7016568037639579,No
1169-SAOCL,Male,0,No,No,49.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.894898810931918,0.6123657473811955,No
1568-LJSZU,Male,0,Yes,Yes,68.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),2.457130825062148,-0.2718087491707596,No
4948-WBBKL,Female,1,No,No,36.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.34937838023284973,0.1661944715847311,No
